Date,Returns,momentum_factor,value_factor,volatility_factor,quality_factor,size_factor,liquidity_factor,sentiment_factor,technical_factor,macro_factor,carry_factor,Quintile
22,0.0060836465020314,-3.6972232828512,0.077461018681852,0.3761942292415265,-0.0171809039461794,0.8254564662547524,0.7558358614588114,-0.1458863814264917,-0.1121527487935067,0.3239673964731099,-0.0418831203442454,Q1
23,0.0096476807530242,-1.2483259684846275,0.1856339862049425,0.3978464931626129,0.0730173431325382,0.7607483053820735,-1.479149366520465,-0.144988465844412,-0.0210833421700397,0.3306352012560424,-0.09916248989812,Q1
24,0.0070875290627919,-1.661496031683971,0.2702899254670556,0.4374710048875913,0.0537173580152305,0.9038628229942997,1.7190186390475626,-0.1868777841791477,-0.1042707951443692,0.3480599292116488,-0.1007538150468786,Q1
25,0.006372761672258,0.5393461506270739,0.3078699144871433,0.3856238379915637,0.0815368804496206,0.9322404433410688,-0.3450117460157381,-0.2814636266117249,0.0434387504730564,0.3172074339909781,-0.0514206690695728,Q1
26,0.00811485179805,-0.0948175268905499,0.2955161003392135,0.437353287735756,0.0748523182851218,0.9448309596929256,1.3686613327209485,-0.4780773875795006,0.0180156966930641,0.2886735236659139,-0.0769080511746161,Q1
27,0.0080927608884553,-2.5834866299818424,0.1904746092275662,0.4818157727166521,0.0586200056284459,0.9538811125410094,2.25390733034862,-0.2121554647410698,-0.0331907064304814,0.2640444454869559,-0.0261751827050826,Q1
28,0.0010416919856826,-1.2288075964564684,0.1460900609768216,0.4860614533045745,0.1729474271652805,0.8190211745047999,1.3078501455430434,-0.2418273711448038,-0.125914876126812,0.2785911497521158,0.1648140351963068,Q1
29,-0.0017408846209873,2.0108686864643595,0.2529305331653002,0.4593291096770551,0.3096350957337198,0.7877752415700884,-2.084085789221037,-0.1961418640396328,-0.1209532572505159,0.2658394049185767,0.0712778179211137,Q1
30,0.0171041654066327,4.682408551689907,0.3020017635968535,0.4442913579810793,0.231350525876335,0.7410023586991841,-0.4092674349223832,0.2031665149671013,-0.0631094636154859,0.2817358051114891,-0.0013616883867661,Q1
31,0.017256615057931,1.1192078666398413,0.3334817688524951,0.4188156358150142,0.2492638555554646,0.7666975553012693,-0.5609794666184021,0.2156480823057384,-0.0900780118981151,0.2763796809570771,0.0359283057048505,Q1
32,0.0092704376213064,-2.942244453478962,0.3408496731647332,0.4196482330301903,0.2782967246832629,0.6550085109657944,-1.3436008233247547,0.0140881689730387,-0.0406153497365861,0.2853175156715358,0.0256960244838427,Q1
33,0.0074159184115874,3.24705858340209,0.2724694200288641,0.4116331939483717,0.1947111664924556,0.5925496798412271,-0.9343286404371997,0.2231114133665586,-0.0134831565779613,0.2868161342266926,0.0258300266908677,Q1
34,0.0228773380231796,-0.4684623524281504,0.3073391156940983,0.3546849486729939,0.0606789200690644,0.5049749595986941,-0.3550447965434993,0.3807248467268936,-0.0036709765034413,0.2397320412352894,0.0061446237732517,Q1
35,0.0069433683274501,-5.007363971549081,0.2370033105107644,0.3256008674896503,0.122079521950341,0.4410004425881827,0.5517921711053149,0.4379593434916104,-0.0049572051465101,0.2728277792612891,0.0199334809522088,Q1
36,-0.0053719467191742,-0.1798399474985653,0.1667604925072696,0.317786346163005,0.1427032375102739,0.4490983479301619,-0.1796332089809548,0.6485757409884697,0.0139857132298649,0.2147572474837622,0.0598745922234288,Q1
37,0.0068715402504425,1.87105357480296,0.1490635652484359,0.2909915272965762,0.1142618737169599,0.3752583701959687,1.6148383146904448,0.2380883571692822,-0.0117830830281654,0.2095433332854789,0.0187175634477366,Q1
38,0.0003301175174823,-2.742794696173758,0.2113596882580327,0.3179829594429135,0.2273623827665254,0.4061193994278496,-1.142829904448312,0.3201657382458233,-0.0787319611292753,0.1847800794541883,0.0978433002026641,Q1
39,0.0064875393458729,-6.273350915511291,0.1659353885699756,0.295514078322686,0.1965406974685154,0.4214829922857515,0.7772219828015193,0.1002775198841878,-0.0894233941968867,0.1942789083685294,-0.0650585522842324,Q1
40,0.0020943227059764,-2.152481229217984,0.2841070475492545,0.3073892910660159,0.1097838105520458,0.3422859839918593,-0.629363732258014,-0.2827570043474983,-0.1456261464999682,0.1838361754232338,-0.0359901674456678,Q1
41,0.006541309868942,-0.7895858721132205,0.1885001939306158,0.3189984733464676,0.1782369151519421,0.3884668328698025,0.1122887614724441,-0.483094112285677,-0.1223918730463971,0.1784401389004676,-0.056124589291019,Q1
42,0.0027775367507648,-1.2193886181589129,0.1072060084676057,0.280620197551049,0.0997094578481146,0.3989208516801963,-2.2208626569944583,-0.4475751073883439,-0.1373458171048671,0.1653108454795752,-0.0326714050039633,Q1
43,0.0012810820881493,-2.879909506403172,0.0510060297871155,0.2945810204374886,0.1076483809239943,0.3463139734012707,-0.7601797709193863,-0.2122111324105423,-0.1136300369785937,0.1876830082947217,-0.0258164259675606,Q1
44,0.0057424926960369,-0.6943544454369818,0.0275926214940874,0.2653726372766742,0.078481742276739,0.3707407161595159,0.075399202127065,-0.5156475383949232,-0.1889344785285449,0.1809647098896883,-0.0025520115750398,Q1
45,0.009006797632891,2.716022350210586,-0.0784542129019772,0.2410460198674723,0.020271683060227,0.3504348578889016,-0.7140717425786979,-0.3322954225676786,-0.1847420670222038,0.1938758855527147,-0.0553274298464658,Q1
46,0.0099613646936215,-5.134329783420932,-0.0859877879466428,0.2136750016184392,0.078609494029469,0.3162499472306661,-0.047633318603352,-0.7181428111750038,-0.175149040069659,0.1779323785574234,0.0111380559158644,Q1
47,0.000589318303113,-1.2346683167155943,-0.0464121632886912,0.2408861530916662,0.0786429059790284,0.3949105864125473,-1.1557114811078304,-0.7543841229096568,-0.1002191493319461,0.1935964930762254,0.0353729538448093,Q1
48,0.0062428905324231,0.6984233004231739,-0.1078304239041676,0.2168575375879997,0.077542263677681,0.3436258521218138,-0.8618520125390046,-0.2950308539978349,-0.1200978353808887,0.1990191709803368,0.011969010182034,Q1
49,0.008897632004267,0.4025594908594291,-0.1089268884072121,0.2106497466900715,0.0751042089078845,0.3631129683211315,-1.0430450159477334,-0.1101809836303797,-0.1403571080273984,0.2460338015933163,0.0123975948677089,Q1
50,0.0029853905629723,-2.596036740962014,-0.045577313252557,0.2131280929886588,0.1440014215902862,0.3727210338379145,0.8839375087956254,0.0324962655601922,-0.09801005193136,0.226151762296426,0.0272021677968737,Q1
51,0.001746275093797,-4.225380614479377,-0.151646055956254,0.2237134524792173,0.102602893090307,0.4054993390675244,-1.166297737453208,0.3921996938377949,-0.1092925965183637,0.2249529825237554,-0.0093662795155556,Q1
52,0.0038014777400491,0.5691510513967246,-0.354360875676534,0.2293871154616124,0.0384952798997964,0.4315615690354855,-1.0127508563974452,0.4073559623297836,-0.092204857616069,0.200054151506643,-0.0253875850036877,Q1
53,0.0075524378806837,-2.4780330419138905,-0.284847601681149,0.273137255578561,0.0533819827405838,0.4467373377519751,1.2561608455017146,0.4441798446962202,-0.1330075369985595,0.217693176196684,-0.0193089571658253,Q1
54,0.0021231273937688,-0.4256381496933707,-0.3264902700320878,0.249990521765775,0.005188763157614,0.4747188361282478,-0.0568898901109382,0.6662305852112923,-0.1590708766617239,0.2083948562491247,-0.0905934234543521,Q1
55,0.0087284933330158,-0.1825737744606396,-0.241920507016613,0.2491156615211112,0.011341308248834,0.4385036586384305,1.0467537097662258,0.4143076602169901,-0.0737744404205915,0.1823450170765689,-0.0576951661385784,Q1
56,0.0133064607557933,-0.6840696252220465,-0.2275736319881549,0.2352688577886525,0.0075415668139686,0.3878759221801908,-0.328850918758654,0.7321008621934603,-0.093120292917468,0.1834863668392402,-0.0236612954278598,Q1
57,0.0047587029262447,-3.775649319331441,-0.2254946406767818,0.2380343893975162,-0.0199231440481292,0.3629322839999441,-1.0438125423038584,1.0231671796826394,-0.0962407190179363,0.1534360371614866,-0.0667046974596838,Q1
58,0.0008215843929575,0.9875863663074363,-0.1921540759448038,0.208644071210423,-0.0286522571474586,0.3052475703888603,0.1116864308645387,0.8292238727619936,-0.142501660472348,0.1689132635910759,-0.0499838662837485,Q1
59,-0.0010625303655805,1.130999143139113,-0.2325642279663383,0.2104601677097778,0.0005087731490195,0.4222387088891993,-3.3506053554289865,0.7439474495508828,-0.1044947833245389,0.2031573560693506,-0.0139375254344159,Q1
60,0.0167472452948058,0.6299574466209895,-0.2213967596816845,0.1794723994652349,0.0019376975304884,0.35944473328756,-1.048767883146936,0.3782912149946619,-0.1623217029425228,0.2175475747543157,-0.0481517522494739,Q1
61,-0.0065870778169822,-0.7582784860333018,-0.2868152341784293,0.1918249873128714,0.0238282766302796,0.3405882631116803,0.1427757414374316,0.1041771388349207,-0.1694230810141108,0.2133500250133164,-0.039930079027721,Q1
62,0.0056842996959502,2.594724936881007,-0.2597319261906408,0.1818573239785991,0.0015182583355496,0.3141329797441476,-1.0015935197626622,-0.0070778896832813,-0.1917510353947968,0.2230146308728134,-0.001542562007195,Q1
63,0.0060350137834273,-2.6584753600641124,-0.190208726963485,0.1506281297507304,-0.0131056999650949,0.2823092366975548,-0.5882896396834469,-0.3859684978321887,-0.2628219151065923,0.2102835767927093,0.0471048353405707,Q1
64,0.0032509373075804,-1.107901044389864,-0.2802122185568543,0.1617918388913413,-0.0493305486114669,0.2928293419598732,-0.707541912234233,-0.0022637959245948,-0.2291739329239669,0.2026489304522126,0.0289434401965236,Q1
65,0.0107288367123799,-3.2747910491854237,-0.2279959740818887,0.1528756036920865,0.0007768202610307,0.2363107583137785,-0.0326543142380183,-0.1399640734363594,-0.1948088627077873,0.1843910861460569,0.0335841016437094,Q1
66,0.0014585189607177,0.1003597111319132,-0.2480229835907518,0.1686471294319772,0.0021161993360284,0.3077920708161984,0.7728845184354747,0.1067038376635474,-0.1445030523765097,0.1816839267848997,-0.01360323652242,Q1
67,0.0026038192208389,1.524028666707659,-0.2848509582070782,0.1468047223537524,-0.0532727354075899,0.3002060706736813,-0.3089204511399708,-0.0150180688371939,-0.1304564505090471,0.1592795517119803,0.0278208879478343,Q1
68,-0.0079413707610277,-1.020512709052793,-0.3174744112325175,0.1582474649329186,-0.0331164819381654,0.3197828763183701,0.8504018468585892,-0.0892151417119398,-0.133492599775247,0.1664286168842812,0.0474772664760645,Q1
69,0.0022812052349187,-3.040719396110174,-0.2548453749943213,0.1404905633871171,-0.0231990912618257,0.2792535491100189,-0.1558920064677379,0.1596486235816407,-0.1043082736133149,0.1651564691498914,0.0149816325011604,Q1
70,-0.0016245970376299,-2.959156806979323,-0.3529394339366331,0.1281658581267339,0.0075682924577337,0.3112911141247891,0.241588778591582,0.4212136442169421,-0.1126684210318811,0.1179185565127434,0.0483676012622859,Q1
71,0.0034698452120941,2.633791156057371,-0.2422146630582279,0.1267659693749314,-0.0098154918202378,0.2972869205231275,1.2232939704770405,0.5152202794921453,-0.1252995700049476,0.1302096224088514,0.0690658902129811,Q1
72,0.0073288363536794,-1.891932287436343,-0.1900154240827933,0.1312094660924902,0.0479752479530875,0.2719162775629727,0.5524996907178384,0.4490610080098431,-0.1055456109296591,0.1421025245749059,0.0438691384178907,Q1
73,0.0114815265387123,1.4000454660079755,-0.3777798792777816,0.1297207432016227,-0.0028675425714939,0.3261183719997203,-0.0039017313979084,0.3325416216775002,-0.1793170122248033,0.1343728574540937,0.0357810093889533,Q1
74,0.0054962440507284,0.630758298946231,-0.3368932358611458,0.1167101058722228,0.0327366926958883,0.3516203638970535,-2.181659954849537,0.4512157317469771,-0.1951285563873047,0.1409381672086942,-0.0109526974019998,Q1
75,0.0064332422249191,3.86776574381365,-0.3858621914175645,0.1207849627821394,0.0444918887000413,0.3432886815586645,-0.4537748154714294,0.3783225384448058,-0.2756704898570166,0.1162829576252797,-0.031537082999688,Q1
76,0.011748366562475,0.6207758250579548,-0.4685473002224838,0.108589663729492,0.0603770685850735,0.3898098607908943,0.0155878021426099,0.3415456061143064,-0.2506330712862064,0.151878920919298,-0.0587111533276346,Q1
77,0.0048737448431716,-4.225673699852631,-0.4167851593502323,0.1158738526459237,0.0800433224379908,0.3152166440513908,0.9216260609507329,0.3823304419356588,-0.2808079633180585,0.1688802429743836,-0.0282573454225902,Q1
78,-0.0047755766390007,-2.4650738745336858,-0.2383106921373284,0.0856709880889074,0.0412114546196135,0.276801982033634,-0.4867158685930465,0.3624001563519409,-0.1991681448102198,0.1402065246463148,-0.0485556692096712,Q1
79,0.0160230247593591,-3.568779511328993,-0.4226172680044801,0.0816044832579243,0.0669168289756583,0.2414301846184417,1.61549517219443,0.457278725829901,-0.2133755963598189,0.1255989962147364,-0.0679603308339504,Q1
80,-0.0050573787633565,3.083251798844065,-0.3266676784017349,0.068409987333256,-0.0071601252787003,0.2132481247705792,1.6556341952472504,0.3827175110467657,-0.2556959680281446,0.1391455018413602,-0.0823719448507514,Q1
81,0.0011345444434643,-2.219064484883289,-0.3519095497212166,0.0808576260077795,0.1042300009399242,0.1824901480349383,-0.9047146012104668,0.3941384585121933,-0.2306798820930325,0.1469594900888759,-0.1195030870396451,Q1
82,0.0110478675620242,-0.56816645533049,-0.4878884326388196,0.0910637482388321,0.0653692220736981,0.1690015570413665,0.9803549483843296,0.4124361058656385,-0.2298737975830258,0.1368022669628818,-0.1125448213036471,Q1
83,0.0119524959456133,2.609394949602947,-0.3809809938472785,0.0835168005345743,0.035842329667501,0.1783340649723974,0.0330323813501113,0.4613004872579159,-0.2445293748173525,0.146122747303692,-0.0762184534928469,Q1
84,-0.0005178482635939,-2.02358348295072,-0.4367676069991107,0.0740897517254635,0.0731341868346128,0.12697128819256,0.621141685778517,0.3952976315028422,-0.2272926124631485,0.130248881300689,-0.0968859405872863,Q1
85,0.0018681921017859,-2.6700148283203085,-0.4948173307829177,0.0625101873976229,0.0681733837979079,0.1540087308352539,0.968900841147986,0.3245644814530235,-0.2776440951839413,0.1150583705385983,-0.1095306933836028,Q1
86,-0.003394699615518,0.1414365595521902,-0.3799194954513081,0.0675178752174901,0.0445430205614161,0.0901180329543327,-0.1567676493180887,0.4473420864295214,-0.2321816355257689,0.1197326818951088,-0.1050739645557449,Q1
87,-0.0016260233727189,3.902471360359587,-0.4019750189534252,0.0642488693670428,0.0073054768800101,0.1246605115907728,-0.3586579552645174,0.4094916817896092,-0.2153130081713574,0.1133301184843525,-0.0782838931160749,Q1
88,0.0126876692745132,-2.840147430114574,-0.2972542167432649,0.0729310320827242,0.0297026752792701,0.0908511715675519,0.5964009391264149,0.3753777329920109,-0.2182973964742684,0.1173474663101548,-0.0824297190827889,Q1
89,0.001211651005066,-0.4987164339322129,-0.3244222651805798,0.0427140464033177,0.0326535542031204,0.0056067773096518,0.4900300588128994,0.3687609838969242,-0.2082145443962318,0.1118503992999823,-0.1228043313364489,Q1
90,0.0008200615264365,3.855963692287037,-0.3458074977900177,0.0755549258732317,-0.0379285116644137,0.0001014390746682,-0.2796787786382539,0.4357785106528469,-0.1894264835624063,0.1153750475076291,-0.1375671660881565,Q1
91,0.002330256608254,-2.799460453441383,-0.4164377800007842,0.0350627433092334,0.0013138467048057,0.0065669071360949,1.845102120131445,0.4288208896109913,-0.1484468397755617,0.1192780314003286,-0.1193515382806086,Q1
92,0.0077930642807362,-0.9303098603775694,-0.306419685120307,0.0518837653171582,-0.021219053740581,0.0134614455256651,0.7079289659478435,0.4082328231894316,-0.2008930325060541,0.1018242335930645,-0.1101619619053528,Q1
93,0.0025851707173661,0.0836426291468303,-0.3594327843152129,0.0670059012194441,-0.0272120475512928,-0.0046934035596735,0.6291954094711373,0.3079009004547896,-0.1963489868769317,0.0994400115926626,-0.1327170185656975,Q1
94,-0.003069585353436,-2.1275112368452027,-0.3077630950538713,0.0352962303125538,-0.029773446547828,0.0028623096841604,0.480046842931617,0.3665347687537492,-0.2051476090640846,0.1023067819243857,-0.1138581900057759,Q1
95,-0.004111067213409,-2.398255126644988,-0.2125444831517261,0.0569768300573724,-0.0301659796675341,0.0768791859046854,0.4678399321438244,0.4436658087141399,-0.1567119247973528,0.092716059117127,-0.1337003917490396,Q1
96,-0.0070401978478349,-2.568508247139476,-0.1539903667543679,0.0304958515061716,-0.0259781965124285,0.0768302537273993,-0.6730723261808821,0.421858637497483,-0.1744246336337033,0.1130862367912822,-0.1321885663805899,Q1
97,-0.0011190711060715,1.5436548910842265,-0.1426373333100822,0.0520806606699818,-0.085335992586824,0.1130556233328021,-0.3865951105538021,0.4484522163795539,-0.1321356507908555,0.1086228695510044,-0.1536869695028123,Q1
98,-0.0003974393544231,0.0389072958845599,-0.1894581269724707,0.0527949406220758,-0.0698012668288433,0.0331696978439151,-1.5650476803296864,0.4239507054150898,-0.1318365120776102,0.1015635378060823,-0.0921112030844052,Q1
99,-0.0003522198291093,-1.3727991405771922,-0.2845744206406487,0.0611401526635101,-0.0588038269462866,0.0256523892620529,1.89835133967846,0.515236802776234,-0.121563567221061,0.088524283808521,-0.1372196095401566,Q1
100,-0.0025836585347178,-2.215924393736104,-0.323399689037208,0.0743783226419892,-0.0545945401507748,0.1053718439777006,-0.9907905501239536,0.3656951540559887,-0.1372165578838182,0.1129016535829547,-0.1641969460833016,Q1
101,-0.0012855654264182,0.0524273687253739,-0.234229677316049,0.0355200882791858,-0.095709296076517,0.1296918259821974,1.0982318401402529,0.4838425415543526,-0.1883894688476359,0.0949100505934677,-0.162438906973557,Q1
102,-0.0029901459322184,0.4470115020401815,-0.167350327201996,0.0715462341324492,-0.0681367038813627,0.0968810281436725,-2.1392302494671265,0.3570778095804676,-0.1481518501933366,0.0673406799163562,-0.1516006222896872,Q1
103,-0.0093776846007838,-1.4650173349719735,-0.2970462110021609,0.0483391638560955,-0.0466191664141476,0.0864136743371055,0.0332601950205254,0.3812348513646072,-0.1208392337501051,0.0636518448750603,-0.1725015630268471,Q1
104,0.0042413307388314,3.101198806393229,-0.2135118397569556,0.0645079041078239,-0.0811041864339094,0.1202972784635879,-0.4088853876338568,0.3826877497626982,-0.1412046994079207,0.050905973812085,-0.1652661012740665,Q1
105,0.0032023805990611,2.754957729852324,-0.2743636229366414,0.0614952393313231,-0.0536481101772299,0.1458997938225494,-0.7350637729046298,0.4453568051172012,-0.1761102529382994,0.0526395066552219,-0.1441439146680563,Q1
106,0.0068892370456473,3.783295536308663,-0.2691040742297996,0.0432873612759561,-0.0727545216320313,0.1489576973846275,-1.332883247028858,0.4601255232750317,-0.1904512588881317,0.0467639349452554,-0.1716744294722599,Q1
107,0.0109467475123769,-0.2158448449576264,-0.2869333511234093,0.0669321923717802,0.0122472444526638,0.1622763866540206,-0.1660385981027244,0.3724896327741696,-0.2069384099487093,0.0425173066422005,-0.1579510020743491,Q1
108,0.0009414101006274,-1.7281682288079463,-0.1617586422477042,0.0628623044222754,-0.0367746335221553,0.1902847753456115,0.6747142598426225,0.4439156857307567,-0.1502159989201283,0.0199074987666047,-0.1223787089759202,Q1
109,-0.0048328889065176,-2.809999996313535,-0.2729437017510582,0.0427556228560425,0.0311354409806473,0.2117749118755379,-0.5968243804950102,0.414449372892877,-0.1280541702568153,0.043987419716234,-0.1041603328414661,Q1
110,-0.0025341663619003,-2.7421232068314394,-0.214228136265734,0.0443594970602574,0.005095466805023,0.2280060416910221,-0.5917605215000127,0.3010272614055588,-0.0845579899605705,0.0280234590970128,-0.1044135080779474,Q1
111,0.0018304979236109,-3.3454212290082705,-0.11073270972478,0.061749652324324,0.0606544265878509,0.1395890882568079,-1.2430961339968696,0.2786860120788813,-0.1011859354221204,0.0438798785155746,-0.0852847205845956,Q1
112,-0.0100519880806434,-1.836385300828364,-0.0070280371268771,0.0419433925923507,0.0234994003846643,0.1022803575454447,0.1576946837621664,0.3858487905073075,-0.1033680252455248,0.0371176343095263,-0.1073897351153789,Q1
113,-0.0067381703762201,-7.721637842029765,-0.0099607861324867,0.0336562555265431,0.007066426663077,0.0733378379392735,2.293010720526219,0.4243992248030931,-0.0326328626177241,0.0262019780230861,-0.1242898196347971,Q1
114,-0.0091414738670992,2.284049144283156,-0.0615903791479409,0.0393904384674437,-0.0282865013057964,0.0896675068966324,1.8712817491465328,0.4062962732750994,0.0036427434695761,0.0140619397849134,-0.1076521106624919,Q1
115,-0.0045797604121608,2.741547767483476,-0.0168238329640805,0.0516328512880056,-0.0514952109007333,0.0483401088864027,1.857811035702762,0.3794995146292927,-0.0020006735231459,0.0156781203471707,-0.0962663505895468,Q1
116,-0.0003419845240901,-0.5511787444156572,0.0682856764961103,0.0332270529314441,-0.0311591304761517,0.1155581993254695,0.4816677284277884,0.4725111176603558,-0.0148421750393221,0.0033339256009907,-0.0637081157895683,Q1
117,-0.0027745943191288,-1.5739712813756406,0.0900511022180211,0.0464793174028238,0.034409076301898,0.088983085451967,-1.1791300628435648,0.3944285486998036,-0.0283965176819327,-0.0306799182235012,-0.0607753205365345,Q1
118,-0.0044703979934778,-0.0799919805327079,-0.0306554925240811,0.0587809380453635,-0.0246319846730676,0.0397624459003468,0.5795082338583878,0.4359685702900214,0.0100821192180046,-0.0211361878991071,-0.0587413779891696,Q1
119,-0.0004673663627698,-1.7661877696568498,-0.0549941668003755,0.0591063375984579,-0.0749712482861697,0.0333769197804071,-2.0241677986982567,0.4471690382724114,0.0021750829400817,-0.0187218658070179,-0.0620901893395662,Q1
120,-0.0074445640333324,1.0818122321579955,-0.0800447802639457,0.0484775284420798,-0.0882931518242799,0.0107549039873691,-0.6613864858707202,-0.3712945601417029,-0.0462513891758104,0.0068785601461389,-0.0986564525753538,Q1
121,-0.0085523957611498,-0.9376149994102772,-0.1589098312496217,0.043580178575656,-0.0577352108599599,0.0362045895088402,0.5431266006805058,-0.0816935788741362,0.0279667364394483,0.0057443208738339,-0.0757632406218061,Q1
122,0.0041439516630316,1.366720002231267,-0.1203553952016095,0.0411680791713654,-0.0627876306065744,-0.0266367897553259,0.519666454865275,-0.3236694003416578,-0.0623077297455418,-0.0222437971864476,-0.072266310866652,Q1
123,-0.0018686829961859,-1.6556316204399697,-0.1454083468890526,0.0670368787636239,-0.0331162343138289,-0.0335816361199481,-0.4438587446922435,-0.5598686481698155,-0.0521454214869836,-0.0301666641468436,-0.0641257237318686,Q1
124,-0.0056009934729949,-0.4349483589705698,-0.2806805103236728,0.0525013114979409,-0.0165020866667016,-0.1479266789931898,0.6504325569704495,-0.2312877113289984,-0.0568030104689616,-0.0319602126772755,-0.0425240800019847,Q1
125,0.0067297148487279,1.3405011744022377,-0.2646872361955464,0.0548368336905862,0.0010980674617061,-0.1319721801330447,-0.9576054173978472,-0.0080695816330207,-0.0365012897259978,-0.0121086545332917,-0.0263972384441393,Q1
126,0.0047973280192745,-1.5103342025481727,-0.1984988259065486,0.0573248738560659,0.0101378089388347,-0.1344552453543438,-0.8486874968557875,-0.3896355530183855,0.0638671202820401,-0.0147326576467053,-0.045366144547052,Q1
127,-0.0009667423589986,-1.386072054799929,-0.1599536840760535,0.0145318764516796,0.035213196708253,-0.2164180441851675,0.5285051511772624,-0.1720105176630967,0.0201105029015883,-0.0236160062022446,-0.0803438784488352,Q1
128,-0.0103802495275043,0.894032663471553,-0.3210742952706029,0.0271848640600153,-0.0341125123559379,-0.135963884787471,-2.8246955281891526,0.0874296722633493,0.0479891165422568,0.0002329812558967,-0.1053938675930801,Q1
